nama,jenis_lembaga,profile,provinsi ,alamat,kontak,jenis_kelamin,umur,jenis_kekerasan
Lembaga Advokasi Perempuan DAMAR,Hukum,Lembaga Advokasi Perempuan DAMAR adalah sebagai perwujudan dari rasa keprihatinan dan kecemasan terhadap situasi ketidakadilan diskriminasi eksploitasi dan kekerasan yang terjadi khususnya pada Perempuan. Kondisi ini terjadi karena kuatnya nilai-nilai patriarkhi di masyarakat yang membangun budaya  dan kebijakan yang tidak adil bagi perempuan. DAMAR adalah organisasi yang berbentuk perkumpulan berbasiskan keanggotaan dan menaungi tiga lembaga eksekutif. Pertama Lembaga Advokasi Perempuan DAMAR. Kedua Lembaga Advokasi Anak (LAdA) DAMAR. Ketiga Institut Pengembangan Organisasi dan Riset (IPOR) DAMAR.,Lampung,Jln. MH. Thamrin No.14 Gotong Royong Bandar Lampung 35119,"Telp. (0721)264550
",wanita,diatas 0 tahun,fisik
LBH Bandar Lampung,Hukum,"Visi LBH Bandar Lampung
Terwujudnya suatu suatu sistem masyarakat hukum yang terbina di atas tatanan hubungan sosial yang adil dan beradab/berperikemanusiaan secara demokratis (A just humane and democratic socio-legal system).
Terwujudnya suatu sistem hukum dan administrasi yang mampu menyediakan tata-cara (prosudur-prosudur) danlembaga-lembaga melalui mana setiap pihak dapat memperoleh dan menikmati keadilan hukum (A fair and transparent institutionalized legal-administrative system).
Terwujudnya suatu sistem ekonomi politik dan budaya yang membuka akses bagi setiap pihak untuk turut menentukan setiap keputusan yang berkenaan dengan kepentingan mereka dan memastikan bahwa keseluruhan sistem itu tetap menghormati dan menjunjung tinggi HAM (An open political-economic system with a culture that fully respects human rights).",Lampung,Jln. Sam Ratulangi Gg Mawar 1 No.7 Gedong Air Tanjung Karang Barat Bandar Lampung,Telp. (0721)5600425,pria,diatas 0 tahun,verbal
LBH Bandar Lampung,Hukum,"Visi LBH Bandar Lampung
Terwujudnya suatu suatu sistem masyarakat hukum yang terbina di atas tatanan hubungan sosial yang adil dan beradab/berperikemanusiaan secara demokratis (A just humane and democratic socio-legal system).
Terwujudnya suatu sistem hukum dan administrasi yang mampu menyediakan tata-cara (prosudur-prosudur) danlembaga-lembaga melalui mana setiap pihak dapat memperoleh dan menikmati keadilan hukum (A fair and transparent institutionalized legal-administrative system).
Terwujudnya suatu sistem ekonomi politik dan budaya yang membuka akses bagi setiap pihak untuk turut menentukan setiap keputusan yang berkenaan dengan kepentingan mereka dan memastikan bahwa keseluruhan sistem itu tetap menghormati dan menjunjung tinggi HAM (An open political-economic system with a culture that fully respects human rights).",Lampung,Jln. Sam Ratulangi Gg Mawar 1 No.7 Gedong Air Tanjung Karang Barat Bandar Lampung,Telp. (0721)5600425,wanita,diatas 0 tahun,verbal
LBH Bandar Lampung,Hukum,"Visi LBH Bandar Lampung
Terwujudnya suatu suatu sistem masyarakat hukum yang terbina di atas tatanan hubungan sosial yang adil dan beradab/berperikemanusiaan secara demokratis (A just humane and democratic socio-legal system).
Terwujudnya suatu sistem hukum dan administrasi yang mampu menyediakan tata-cara (prosudur-prosudur) danlembaga-lembaga melalui mana setiap pihak dapat memperoleh dan menikmati keadilan hukum (A fair and transparent institutionalized legal-administrative system).
Terwujudnya suatu sistem ekonomi politik dan budaya yang membuka akses bagi setiap pihak untuk turut menentukan setiap keputusan yang berkenaan dengan kepentingan mereka dan memastikan bahwa keseluruhan sistem itu tetap menghormati dan menjunjung tinggi HAM (An open political-economic system with a culture that fully respects human rights).",Lampung,Jln. Sam Ratulangi Gg Mawar 1 No.7 Gedong Air Tanjung Karang Barat Bandar Lampung,Telp. (0721)5600425,pria,diatas 0 tahun,fisik
LBH Bandar Lampung,Hukum,"Visi LBH Bandar Lampung
Terwujudnya suatu suatu sistem masyarakat hukum yang terbina di atas tatanan hubungan sosial yang adil dan beradab/berperikemanusiaan secara demokratis (A just humane and democratic socio-legal system).
Terwujudnya suatu sistem hukum dan administrasi yang mampu menyediakan tata-cara (prosudur-prosudur) danlembaga-lembaga melalui mana setiap pihak dapat memperoleh dan menikmati keadilan hukum (A fair and transparent institutionalized legal-administrative system).
Terwujudnya suatu sistem ekonomi politik dan budaya yang membuka akses bagi setiap pihak untuk turut menentukan setiap keputusan yang berkenaan dengan kepentingan mereka dan memastikan bahwa keseluruhan sistem itu tetap menghormati dan menjunjung tinggi HAM (An open political-economic system with a culture that fully respects human rights).",Lampung,Jln. Sam Ratulangi Gg Mawar 1 No.7 Gedong Air Tanjung Karang Barat Bandar Lampung,Telp. (0721)5600425,wanita,diatas 0 tahun,fisik
Lembaga Bantuan Hukum Keadilan Untuk Bangsa Indonesia (LBH KUBI),Hukum,"Menolong orang lain dari sisi kemanusiaan memang hal yang baik akan tetapi menyelesaikan persoalan hukum bukanlah sesuatu yang gratis sehingga banyak pihak yang tidak ingin membantu orang lain apabila tidak ada keuntungan ekonomis yang diperolehnya. Inilah problema yang dihadapi oleh kaum miskin untuk mendapatkan ""access to justice"".",Bangka Belitung,Jln. Sumedang Kejaksaan Kelurahan Kejaksaan Kec. Taman Sari Kota Pangkal Pinang Bangka Belitung 33123,Telp. 081278483822,pria,diatas 0 tahun,verbal
Lembaga Bantuan Hukum Keadilan Untuk Bangsa Indonesia (LBH KUBI),Hukum,"Menolong orang lain dari sisi kemanusiaan memang hal yang baik akan tetapi menyelesaikan persoalan hukum bukanlah sesuatu yang gratis sehingga banyak pihak yang tidak ingin membantu orang lain apabila tidak ada keuntungan ekonomis yang diperolehnya. Inilah problema yang dihadapi oleh kaum miskin untuk mendapatkan ""access to justice"".",Bangka Belitung,Jln. Sumedang Kejaksaan Kelurahan Kejaksaan Kec. Taman Sari Kota Pangkal Pinang  Bangka Belitung 33123,Telp. 081278483822,wanita,diatas 0 tahun,verbal
Lembaga Bantuan Hukum Keadilan Untuk Bangsa Indonesia (LBH KUBI),Hukum,"Menolong orang lain dari sisi kemanusiaan memang hal yang baik akan tetapi menyelesaikan persoalan hukum bukanlah sesuatu yang gratis sehingga banyak pihak yang tidak ingin membantu orang lain apabila tidak ada keuntungan ekonomis yang diperolehnya. Inilah problema yang dihadapi oleh kaum miskin untuk mendapatkan ""access to justice"".",Bangka Belitung,Jln. Sumedang Kejaksaan Kelurahan Kejaksaan Kec. Taman Sari Kota Pangkal Pinang Bangka Belitung 33123,Telp. 081278483822,pria,diatas 0 tahun,fisik
Lembaga Bantuan Hukum Keadilan Untuk Bangsa Indonesia (LBH KUBI),Hukum,"Menolong orang lain dari sisi kemanusiaan memang hal yang baik akan tetapi menyelesaikan persoalan hukum bukanlah sesuatu yang gratis sehingga banyak pihak yang tidak ingin membantu orang lain apabila tidak ada keuntungan ekonomis yang diperolehnya. Inilah problema yang dihadapi oleh kaum miskin untuk mendapatkan ""access to justice"".",Bangka Belitung,Jln. Sumedang Kejaksaan Kelurahan Kejaksaan Kec. Taman Sari Kota Pangkal Pinang Bangka Belitung 33123,Telp. 081278483822,wanita,diatas 0 tahun,fisik
Koalisi Perempuan Indonesia Samarinda,Hukum,Koalisi Perempuan Indonesia untuk Keadilan dan Demokrasi disingkat Koalisi Perempuan Indonesia dikukuhkan melalui Kongres Perempuan Indonesia di Yogyakarta pada Kamis tanggal 17 Desember 1998. Koalisi Perempuan Indonesia adalah organisasi perempuan yang berjuang untuk mewujudkan keadilan dan demokrasi dengan berpegang teguh kepada nilai-nilai dan prinsip kejujuran keterbukaan persamaan kesetaraan persaudarian (sisterhood) kebebasan kerakyatan kemandirian keberagaman non- sektarian non- partisan nir kekerasan berwawasan lingkungan dan solidaritas pada rakyat kecil dan yang tertindas. Disamping itu Koalisi Perempuan Indonesia juga menolak segala bentuk diskriminasi berdasar jenis kelamin kelas social agama kepercayaan ras etnis orientasi seksual warna kulit bentuk tubuh kemampuan fisik yang berbeda (diffable) usia status perkawinan pekerjaan pandangan politik dan perbedaan- perbedaan lainnya serta merawat lingkungan hidup.,Kalimantan Timur,Jln. Pramuka 5A No. 11 Perum Kencana Samarinda Kalimantan Timur 75119,Telp. (021)26964703,pria,dibawah 18 tahun,verbal
Koalisi Perempuan Indonesia Samarinda,Hukum,Koalisi Perempuan Indonesia untuk Keadilan dan Demokrasi disingkat Koalisi Perempuan Indonesia dikukuhkan melalui Kongres Perempuan Indonesia di Yogyakarta pada Kamis tanggal 17 Desember 1998. Koalisi Perempuan Indonesia adalah organisasi perempuan yang berjuang untuk mewujudkan keadilan dan demokrasi dengan berpegang teguh kepada nilai-nilai dan prinsip kejujuran keterbukaan persamaan kesetaraan persaudarian (sisterhood) kebebasan kerakyatan kemandirian keberagaman non- sektarian non- partisan nir kekerasan berwawasan lingkungan dan solidaritas pada rakyat kecil dan yang tertindas. Disamping itu Koalisi Perempuan Indonesia juga menolak segala bentuk diskriminasi berdasar jenis kelamin kelas social agama kepercayaan ras etnis orientasi seksual warna kulit bentuk tubuh kemampuan fisik yang berbeda (diffable) usia status perkawinan pekerjaan pandangan politik dan perbedaan- perbedaan lainnya serta merawat lingkungan hidup.,Kalimantan Timur,Jln. Pramuka 5A No. 11 Perum Kencana Samarinda Kalimantan Timur 75119,Telp. (021)26964703,wanita,diatas 0 tahun,verbal
Koalisi Perempuan Indonesia Samarinda,Hukum,Koalisi Perempuan Indonesia untuk Keadilan dan Demokrasi disingkat Koalisi Perempuan Indonesia dikukuhkan melalui Kongres Perempuan Indonesia di Yogyakarta pada Kamis tanggal 17 Desember 1998. Koalisi Perempuan Indonesia adalah organisasi perempuan yang berjuang untuk mewujudkan keadilan dan demokrasi dengan berpegang teguh kepada nilai-nilai dan prinsip kejujuran keterbukaan persamaan kesetaraan persaudarian (sisterhood) kebebasan kerakyatan kemandirian keberagaman non- sektarian non- partisan nir kekerasan berwawasan lingkungan dan solidaritas pada rakyat kecil dan yang tertindas. Disamping itu Koalisi Perempuan Indonesia juga menolak segala bentuk diskriminasi berdasar jenis kelamin kelas social agama kepercayaan ras etnis orientasi seksual warna kulit bentuk tubuh kemampuan fisik yang berbeda (diffable) usia status perkawinan pekerjaan pandangan politik dan perbedaan- perbedaan lainnya serta merawat lingkungan hidup.,Kalimantan Timur,Jln. Pramuka 5A No. 11 Perum Kencana Samarinda Kalimantan Timur 75119,Telp. (021)26964703,pria,dibawah 18 tahun,fisik
Koalisi Perempuan Indonesia Samarinda,Hukum,Koalisi Perempuan Indonesia untuk Keadilan dan Demokrasi disingkat Koalisi Perempuan Indonesia dikukuhkan melalui Kongres Perempuan Indonesia di Yogyakarta pada Kamis tanggal 17 Desember 1998. Koalisi Perempuan Indonesia adalah organisasi perempuan yang berjuang untuk mewujudkan keadilan dan demokrasi dengan berpegang teguh kepada nilai-nilai dan prinsip kejujuran keterbukaan persamaan kesetaraan persaudarian (sisterhood) kebebasan kerakyatan kemandirian keberagaman non- sektarian non- partisan nir kekerasan berwawasan lingkungan dan solidaritas pada rakyat kecil dan yang tertindas. Disamping itu Koalisi Perempuan Indonesia juga menolak segala bentuk diskriminasi berdasar jenis kelamin kelas social agama kepercayaan ras etnis orientasi seksual warna kulit bentuk tubuh kemampuan fisik yang berbeda (diffable) usia status perkawinan pekerjaan pandangan politik dan perbedaan- perbedaan lainnya serta merawat lingkungan hidup.,Kalimantan Timur,Jln. Pramuka 5A No. 11 Perum Kencana Samarinda Kalimantan Timur 75119,Telp. (021)26964703,wanita,diatas 0 tahun,fisik
LBH APIK Kalimantan Timur ,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,pria,dibawah 18 tahun,verbal
LBH APIK Kalimantan Timur ,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,wanita,diatas 0 tahun,verbal
LBH APIK Kalimantan Timur ,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,pria,dibawah 18 tahun,fisik
LBH APIK Kalimantan Timur ,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,wanita,diatas 0 tahun,fisik
LBH APIK Kalimantan Timur Perumahan Citra Gading,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,pria,dibawah 18 tahun,verbal
LBH APIK Kalimantan Timur Perumahan Citra Gading,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,wanita,diatas 0 tahun,verbal
LBH APIK Kalimantan Timur Perumahan Citra Gading,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,pria,dibawah 18 tahun,fisik
LBH APIK Kalimantan Timur Perumahan Citra Gading,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,"Jln. Sultan Sulaiman Perumahan Citra Gading Blok B2 No. 9 Samarinda
Kalimantan Timur",Telp. (0541)4106482,wanita,diatas 0 tahun,fisik
LBH APIK Kalimantan Timur Pondok Giri,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,Jln. Sukses 1 Perum Pondok Giri Indah Blok 0 No 2 Sambutan Samarinda Kalimantan Timur,Telp. 08125822715 ,pria,dibawah 18 tahun,verbal
LBH APIK Kalimantan Timur Pondok Giri,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,Jln. Sukses 1 Perum Pondok Giri Indah Blok 0 No 2 Sambutan Samarinda Kalimantan Timur,Telp. 08125822715 ,wanita,diatas 0 tahun,verbal
LBH APIK Kalimantan Timur Pondok Giri,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,Jln. Sukses 1 Perum Pondok Giri Indah Blok 0 No 2 Sambutan Samarinda Kalimantan Timur,Telp. 08125822715 ,pria,dibawah 18 tahun,fisik
LBH APIK Kalimantan Timur Pondok Giri,Hukum,LBH APIK Kaltim berfokus pada terciptanya sistem hukum yang adil gender yang tercermin dalam relasi kuasa baik dalam relasi personal keluarga masyarakat dan negara. LBH APIK Kaltim menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender. Kantor LBH APIK Kaltim berlokasi di Samarinda.,Kalimantan Timur,Jln. Sukses 1 Perum Pondok Giri Indah Blok 0 No 2 Sambutan Samarinda Kalimantan Timur,Telp. 08125822715 ,wanita,diatas 0 tahun,fisik
LBH Kalimantan Timur ,Hukum,Bantuan Hukum Gratis Bagi Rakyat Miskin Tertindas Marjinal dan Buta Hukum.,Kalimantan Timur,"Jln. Ahmad Yani No.26 C RT.09 Temindung Permai Kec. Sungai Pinang 
Kota Samarinda Kalimantan Timur 75117",Telp. 082256469129,pria,diatas 0 tahun,verbal
LBH Kalimantan Timur ,Hukum,Bantuan Hukum Gratis Bagi Rakyat Miskin Tertindas Marjinal dan Buta Hukum.,Kalimantan Timur,"Jln. Ahmad Yani No.26 C RT.09 Temindung Permai Kec. Sungai Pinang 
Kota Samarinda Kalimantan Timur 75117",Telp. 082256469129,wanita,diatas 0 tahun,verbal
LBH Kalimantan Timur ,Hukum,Bantuan Hukum Gratis Bagi Rakyat Miskin Tertindas Marjinal dan Buta Hukum.,Kalimantan Timur,"Jln. Ahmad Yani No.26 C RT.09 Temindung Permai Kec. Sungai Pinang 
Kota Samarinda Kalimantan Timur 75117",Telp. 082256469129,pria,diatas 0 tahun,fisik
LBH Kalimantan Timur ,Hukum,Bantuan Hukum Gratis Bagi Rakyat Miskin Tertindas Marjinal dan Buta Hukum.,Kalimantan Timur,"Jln. Ahmad Yani No.26 C RT.09 Temindung Permai Kec. Sungai Pinang 
Kota Samarinda Kalimantan Timur 75117",Telp. 082256469129,wanita,diatas 0 tahun,fisik
